                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                 1.5615,                0.80714,                0.88268,                0.61508,                0.30207,                0.33349,                0.12826,                 2.3118,                 1.4579,                 1.1172,             0.00055205,             0.00055205,             0.00055205
                    143,                 1.5771,                0.82962,                0.88116,                 0.5292,                0.34994,                0.36433,                0.14004,                 2.2925,                 1.4344,                 1.1053,              0.0005471,              0.0005471,              0.0005471
                    144,                 1.5857,                0.82737,                0.88361,                0.52609,                 0.3739,                0.32584,                0.11832,                 2.2706,                 1.4047,                 1.1072,             0.00054215,             0.00054215,             0.00054215
                    145,                 1.5592,                0.80603,                0.87698,                0.59727,                0.33321,                 0.3176,                0.11591,                 2.2514,                 1.3306,                 1.1041,              0.0005372,              0.0005372,              0.0005372
                    146,                 1.5533,                0.80697,                 0.8818,                0.54055,                0.34426,                0.31104,                 0.1188,                 2.2946,                 1.3547,                 1.1137,             0.00053225,             0.00053225,             0.00053225
                    147,                 1.5592,                0.81236,                0.87587,                0.62683,                0.31781,                0.33519,                0.12138,                 2.2149,                 1.3347,                 1.1047,              0.0005273,              0.0005273,              0.0005273
                    148,                  1.603,                0.83129,                0.88206,                0.64677,                0.31758,                0.33031,                0.12401,                 2.2962,                 1.4616,                 1.1169,             0.00052235,             0.00052235,             0.00052235
                    149,                   1.58,                0.83844,                0.88283,                0.63799,                 0.2954,                0.30794,                0.10838,                 2.3515,                 1.4035,                  1.126,              0.0005174,              0.0005174,              0.0005174
                    150,                 1.6162,                0.86719,                0.88479,                0.68194,                0.26136,                0.30824,                0.10492,                 2.3722,                  1.395,                  1.133,             0.00051245,             0.00051245,             0.00051245
                    151,                 1.5558,                0.80764,                0.87987,                 0.6801,                0.28159,                0.32993,                0.11731,                 2.3761,                 1.4071,                  1.132,              0.0005075,              0.0005075,              0.0005075
